UTM33_X,UTM33_Y,exposed_bedr
210536,6644115,1
210536,6644140,1
210536,6644165,1
210536,6644190,1
210536,6644215,1
210536,6644240,1
210536,6644265,1
210536,6644290,1
210536,6644315,1
210536,6644340,1
210536,6644365,1
210536,6644390,1
210536,6644415,1
210536,6644440,1
210536,6644465,1
210536,6644490,1
210536,6644515,1
210536,6644540,1
210536,6644565,1
210536,6644590,1
210536,6644615,1
210536,6644640,1
210536,6644665,1
210536,6644690,1
210536,6644715,1
210536,6644740,1
210536,6644765,1
210536,6644790,1
210536,6644815,1
210536,6644840,1
210536,6644865,1
210536,6644890,1
210536,6644915,1
210536,6644940,1
210536,6644965,1
210536,6644990,1
210536,6645015,1
210536,6645040,1
210536,6645065,1
210536,6645090,1
210536,6645115,1
210536,6645140,1
210536,6645165,1
210536,6645190,1
210536,6645215,1
210536,6645240,1
210536,6645265,1
210536,6645290,1
210536,6645315,1
210536,6645340,1
210536,6645365,1
210536,6645390,1
210536,6645415,1
210536,6645440,1
210536,6645465,1
210536,6645490,1
210536,6645515,1
210536,6645540,1
210536,6645565,1
210536,6645590,1
210536,6645615,1
210536,6645640,1
210536,6645665,1
210561,6636490,0
210561,6636515,0
210561,6636540,0
210561,6636565,0
210561,6636590,0
210561,6636615,0
210561,6636640,0
210561,6636665,1
210561,6636690,1
210561,6636715,1
210561,6636740,0
210561,6636765,0
210561,6636790,0
210561,6636815,0
210561,6636840,0
210561,6636865,0
210561,6636890,0
210561,6636915,0
210561,6636940,0
210561,6636965,0
210561,6636990,0
210561,6637015,0
210561,6637040,0
210561,6637065,0
210561,6637090,0
210561,6637115,0
210561,6637140,0
210561,6637165,0
210561,6637190,0
210561,6637215,0
210561,6637240,0
210561,6637265,0
210561,6637290,0
210561,6637315,0
210561,6637340,0
210561,6637365,0
210561,6637390,0
210561,6637415,0
210561,6637440,0
210561,6637465,0
210561,6637490,0
210561,6637515,0
210561,6637540,0
210561,6637565,0
210561,6637590,0
210561,6637615,0
210561,6637640,0
210561,6637665,0
210561,6637690,0
210561,6637715,0
210561,6637740,0
210561,6637765,0
210561,6637790,0
210561,6637815,0
210561,6637840,0
210561,6637865,0
210561,6637890,0
210561,6637915,0
210561,6637940,0
210561,6637965,0
210561,6637990,0
210561,6638015,0
210561,6638040,0
210561,6638065,0
210561,6638090,0
210561,6638115,0
210561,6638140,0
210561,6638165,0
210561,6638190,0
210561,6638215,0
210561,6638240,0
210561,6638265,0
210561,6638290,0
210561,6638315,0
210561,6638340,0
210561,6638365,0
210561,6638390,0
210561,6638415,0
210561,6638440,0
210561,6638465,0
210561,6638490,0
210561,6638515,0
210561,6638540,0
210561,6638565,0
210561,6638590,0
210561,6638615,0
210561,6638640,0
210561,6638665,0
210561,6638690,0
210561,6638715,0
210561,6638740,0
210561,6638765,0
210561,6638790,0
210561,6638815,0
210561,6638840,0
210561,6638865,0
210561,6638890,0
210561,6638915,0
210561,6638940,0
210561,6638965,0
210561,6638990,0
210561,6639015,0
210561,6639040,0
210561,6639065,0
210561,6639090,0
210561,6639115,0
210561,6639140,0
210561,6639165,0
210561,6639190,0
210561,6639215,0
210561,6639240,0
210561,6639265,0
210561,6639290,0
210561,6639315,0
210561,6639340,0
210561,6639365,0
210561,6639390,0
210561,6639415,0
210561,6639440,0
210561,6639465,0
210561,6639490,0
210561,6639515,0
210561,6639540,0
210561,6639565,0
210561,6639590,0
210561,6639615,0
210561,6639640,0
210561,6639665,0
210561,6639690,0
210561,6639715,0
210561,6639740,0
210561,6639765,0
210561,6639790,0
210561,6639815,0
210561,6639840,0
210561,6639865,0
210561,6639890,0
210561,6639915,0
210561,6639940,0
210561,6639965,0
210561,6639990,0
210561,6640015,0
210561,6640040,0
210561,6640065,0
210561,6640090,0
210561,6640115,0
210561,6640140,0
210561,6640165,0
210561,6640190,0
210561,6640215,0
210561,6640240,0
210561,6640265,0
210561,6640290,0
210561,6640315,0
210561,6640340,0
210561,6640365,0
210561,6640390,0
210561,6640415,0
210561,6640440,0
210561,6640465,0
210561,6640490,0
210561,6640515,0
210561,6640540,0
210561,6640565,0
210561,6640590,0
210561,6640615,0
210561,6640640,0
210561,6640665,0
210561,6640690,0
210561,6640715,0
210561,6640740,0
210561,6640765,0
210561,6640790,0
210561,6640815,0
210561,6640840,0
210561,6640865,0
210561,6640890,0
210561,6640915,0
210561,6640940,0
210561,6640965,0
210561,6640990,0
210561,6641015,0
210561,6641040,0
210561,6641065,0
210561,6641090,0
210561,6641115,0
210561,6641140,0
210561,6641165,0
210561,6641190,0
210561,6641215,0
210561,6641240,0
210561,6641265,0
210561,6641290,0
210561,6641315,0
210561,6641340,0
210561,6641365,0
210561,6641390,0
210561,6641415,0
210561,6641440,0
210561,6641465,0
210561,6641490,0
210561,6641515,0
210561,6641540,0
210561,6641565,0
210561,6641590,0
210561,6641615,0
210561,6641640,0
210561,6641665,0
210561,6641690,0
210561,6641715,0
210561,6641740,0
210561,6641765,0
210561,6641790,0
210561,6641815,0
210561,6641840,0
210561,6641865,0
210561,6641890,0
210561,6641915,0
210561,6641940,0
210561,6641965,0
210561,6641990,0
210561,6642015,0
210561,6642040,0
210561,6642065,0
210561,6642090,1
210561,6642115,1
210561,6642140,1
210561,6642165,1
210561,6642190,1
210561,6642215,1
210561,6642240,1
210561,6642265,1
210561,6642290,1
210561,6642315,1
210561,6642340,1
210561,6642365,1
210561,6642390,1
210561,6642415,1
210561,6642440,1
210561,6642465,1
210561,6642490,1
210561,6642515,1
210561,6642540,1
210561,6642565,1
210561,6642590,1
210561,6642615,1
210561,6642640,1
210561,6642665,1
210561,6642690,1
210561,6642715,1
210561,6642740,1
210561,6642765,1
210561,6642790,1
210561,6642815,1
210561,6642840,1
210561,6642865,1
210561,6642890,1
210561,6642915,1
210561,6642940,1
210561,6642965,0
210561,6642990,0
210561,6643015,0
210561,6643040,0
210561,6643065,0
210561,6643090,0
210561,6643115,0
210561,6643140,0
210561,6643165,0
210561,6643190,0
210561,6643215,0
210561,6643240,1
210561,6643265,1
210561,6643290,1
210561,6643315,1
210561,6643340,1
210561,6643365,1
210561,6643390,1
210561,6643415,1
210561,6643440,1
210561,6643465,1
210561,6643490,1
210561,6643515,1
210561,6643540,1
210561,6643565,1
210561,6643590,1
210561,6643615,1
210561,6643640,1
210561,6643665,1
210561,6643690,1
210561,6643715,1
210561,6643740,1
210561,6643765,1
210561,6643790,1
210561,6643815,1
210561,6643840,1
210561,6643865,1
210561,6643890,1
210561,6643915,1
210561,6643940,1
210561,6643965,1
210561,6643990,1
210561,6644015,1
210561,6644040,1
210561,6644065,1
210561,6644090,1
210561,6644115,1
210561,6644140,1
210561,6644165,1
210561,6644190,1
210561,6644215,1
210561,6644240,1
210561,6644265,1
210561,6644290,1
210561,6644315,1
210561,6644340,1
210561,6644365,1
210561,6644390,1
210561,6644415,1
210561,6644440,1
210561,6644465,1
210561,6644490,1
210561,6644515,1
210561,6644540,1
210561,6644565,1
210561,6644590,1
210561,6644615,1
210561,6644640,1
210561,6644665,1
210561,6644690,1
210561,6644715,1
210561,6644740,1
210561,6644765,1
210561,6644790,1
210561,6644815,1
210561,6644840,1
210561,6644865,1
210561,6644890,1
210561,6644915,1
210561,6644940,1
210561,6644965,1
210561,6644990,1
210561,6645015,1
210561,6645040,1
210561,6645065,1
210561,6645090,1
210561,6645115,1
210561,6645140,1
210561,6645165,1
210561,6645190,1
210561,6645215,1
210561,6645240,1
210561,6645265,1
210561,6645290,1
210561,6645315,1
210561,6645340,1
210561,6645365,1
210561,6645390,1
210561,6645415,1
210561,6645440,1
210561,6645465,1
210561,6645490,1
210561,6645515,1
210561,6645540,1
210561,6645565,1
210561,6645590,1
210561,6645615,1
210561,6645640,1
210561,6645665,1
210586,6636490,0
210586,6636515,0
210586,6636540,0
210586,6636565,0
210586,6636590,0
210586,6636615,0
210586,6636640,0
210586,6636665,0
210586,6636690,1
210586,6636715,0
210586,6636740,0
210586,6636765,0
210586,6636790,0
210586,6636815,0
210586,6636840,0
210586,6636865,0
210586,6636890,0
210586,6636915,0
210586,6636940,0
210586,6636965,0
210586,6636990,0
210586,6637015,0
210586,6637040,0
210586,6637065,0
210586,6637090,0
210586,6637115,0
210586,6637140,0
210586,6637165,0
210586,6637190,0
210586,6637215,0
210586,6637240,0
210586,6637265,0
210586,6637290,0
210586,6637315,0
210586,6637340,0
210586,6637365,0
210586,6637390,0
210586,6637415,0
210586,6637440,0
210586,6637465,0
210586,6637490,0
210586,6637515,0
210586,6637540,0
210586,6637565,0
210586,6637590,0
210586,6637615,0
210586,6637640,0
210586,6637665,0
210586,6637690,0
210586,6637715,0
210586,6637740,0
210586,6637765,0
210586,6637790,0
210586,6637815,0
210586,6637840,0
210586,6637865,0
210586,6637890,0
210586,6637915,0
210586,6637940,0
210586,6637965,0
210586,6637990,0
210586,6638015,0
210586,6638040,0
210586,6638065,0
210586,6638090,0
210586,6638115,0
210586,6638140,0
210586,6638165,0
210586,6638190,0
210586,6638215,0
210586,6638240,0
210586,6638265,0
210586,6638290,0
210586,6638315,0
210586,6638340,0
210586,6638365,0
210586,6638390,0
210586,6638415,0
210586,6638440,0
210586,6638465,0
210586,6638490,0
210586,6638515,0
210586,6638540,0
210586,6638565,0
210586,6638590,0
210586,6638615,0
210586,6638640,0
210586,6638665,0
210586,6638690,0
210586,6638715,0
210586,6638740,0
210586,6638765,0
210586,6638790,0
210586,6638815,0
210586,6638840,0
210586,6638865,0
210586,6638890,0
210586,6638915,0
210586,6638940,0
210586,6638965,0
210586,6638990,0
210586,6639015,0
210586,6639040,0
210586,6639065,0
210586,6639090,0
210586,6639115,0
210586,6639140,0
210586,6639165,0
210586,6639190,0
210586,6639215,0
210586,6639240,0
210586,6639265,0
210586,6639290,0
210586,6639315,0
210586,6639340,0
210586,6639365,0
210586,6639390,0
210586,6639415,0
210586,6639440,0
210586,6639465,0
210586,6639490,0
210586,6639515,0
210586,6639540,0
210586,6639565,0
210586,6639590,0
210586,6639615,0
210586,6639640,0
210586,6639665,0
210586,6639690,0
210586,6639715,0
210586,6639740,0
210586,6639765,0
210586,6639790,0
210586,6639815,0
210586,6639840,0
210586,6639865,0
210586,6639890,0
210586,6639915,0
210586,6639940,0
210586,6639965,0
210586,6639990,0
210586,6640015,0
210586,6640040,0
210586,6640065,0
210586,6640090,0
210586,6640115,0
210586,6640140,0
210586,6640165,0
210586,6640190,0
210586,6640215,0
210586,6640240,0
210586,6640265,0
210586,6640290,0
210586,6640315,0
210586,6640340,0
210586,6640365,0
210586,6640390,0
210586,6640415,0
210586,6640440,0
210586,6640465,0
210586,6640490,0
210586,6640515,0
210586,6640540,0
210586,6640565,0
210586,6640590,0
210586,6640615,0
210586,6640640,0
210586,6640665,0
210586,6640690,0
210586,6640715,0
210586,6640740,0
210586,6640765,0
210586,6640790,0
210586,6640815,0
210586,6640840,0
210586,6640865,0
210586,6640890,0
210586,6640915,0
210586,6640940,0
210586,6640965,0
210586,6640990,0
210586,6641015,0
210586,6641040,0
210586,6641065,0
210586,6641090,0
210586,6641115,0
210586,6641140,0
210586,6641165,0
210586,6641190,0
210586,6641215,0
210586,6641240,0
210586,6641265,0
210586,6641290,0
210586,6641315,0
210586,6641340,0
210586,6641365,0
210586,6641390,0
210586,6641415,0
210586,6641440,0
210586,6641465,0
210586,6641490,0
210586,6641515,0
210586,6641540,0
210586,6641565,0
210586,6641590,0
210586,6641615,0
210586,6641640,0
210586,6641665,0
210586,6641690,0
210586,6641715,0
210586,6641740,0
210586,6641765,0
210586,6641790,0
210586,6641815,0
210586,6641840,0
210586,6641865,0
210586,6641890,0
210586,6641915,0
210586,6641940,0
210586,6641965,0
210586,6641990,0
210586,6642015,0
210586,6642040,0
210586,6642065,0
210586,6642090,1
210586,6642115,1
210586,6642140,1
210586,6642165,1
210586,6642190,1
210586,6642215,1
210586,6642240,1
210586,6642265,1
210586,6642290,1
210586,6642315,1
210586,6642340,1
210586,6642365,1
210586,6642390,1
210586,6642415,1
210586,6642440,1
210586,6642465,1
210586,6642490,1
210586,6642515,1
210586,6642540,1
210586,6642565,1
210586,6642590,1
210586,6642615,1
210586,6642640,1
210586,6642665,1
210586,6642690,1
210586,6642715,1
210586,6642740,1
210586,6642765,1
210586,6642790,1
210586,6642815,1
210586,6642840,1
210586,6642865,1
210586,6642890,1
210586,6642915,1
210586,6642940,1
210586,6642965,0
210586,6642990,0
210586,6643015,0
210586,6643040,0
210586,6643065,0
210586,6643090,0
210586,6643115,0
210586,6643140,0
210586,6643165,0
210586,6643190,0
210586,6643215,0
210586,6643240,0
210586,6643265,0
210586,6643290,1
210586,6643315,1
210586,6643340,1
210586,6643365,1
210586,6643390,1
210586,6643415,1
210586,6643440,1
210586,6643465,1
210586,6643490,1
210586,6643515,1
210586,6643540,1
210586,6643565,1
210586,6643590,1
210586,6643615,1
210586,6643640,1
210586,6643665,1
210586,6643690,1
210586,6643715,1
210586,6643740,1
210586,6643765,1
210586,6643790,1
210586,6643815,1
210586,6643840,1
210586,6643865,1
210586,6643890,1
210586,6643915,1
210586,6643940,1
210586,6643965,1
210586,6643990,1
210586,6644015,1
210586,6644040,1
210586,6644065,1
210586,6644090,1
210586,6644115,1
210586,6644140,1
210586,6644165,1
210586,6644190,1
210586,6644215,1
210586,6644240,1
210586,6644265,1
210586,6644290,1
210586,6644315,1
210586,6644340,1
210586,6644365,1
210586,6644390,1
210586,6644415,1
210586,6644440,1
210586,6644465,1
210586,6644490,1
210586,6644515,1
210586,6644540,1
210586,6644565,1
210586,6644590,1
210586,6644615,1
210586,6644640,1
210586,6644665,1
210586,6644690,1
210586,6644715,1
210586,6644740,1
210586,6644765,1
210586,6644790,1
210586,6644815,1
210586,6644840,1
210586,6644865,1
210586,6644890,1
210586,6644915,1
210586,6644940,1
210586,6644965,1
210586,6644990,1
210586,6645015,1
210586,6645040,1
210586,6645065,1
210586,6645090,1
210586,6645115,1
210586,6645140,1
210586,6645165,1
210586,6645190,1
210586,6645215,1
210586,6645240,1
210586,6645265,1
210586,6645290,1
210586,6645315,1
210586,6645340,1
210586,6645365,1
210586,6645390,1
210586,6645415,1
210586,6645440,1
210586,6645465,1
210586,6645490,1
210586,6645515,1
210586,6645540,1
210586,6645565,1
210586,6645590,1
210586,6645615,1
210586,6645640,1
210586,6645665,1
210611,6636490,0
210611,6636515,0
210611,6636540,0
210611,6636565,0
210611,6636590,0
210611,6636615,0
210611,6636640,0
210611,6636665,0
210611,6636690,0
210611,6636715,0
210611,6636740,0
210611,6636765,0
210611,6636790,0
210611,6636815,0
210611,6636840,0
210611,6636865,0
210611,6636890,0
210611,6636915,0
210611,6636940,0
210611,6636965,0
210611,6636990,0
210611,6637015,0
210611,6637040,0
210611,6637065,0
210611,6637090,0
210611,6637115,0
210611,6637140,0
210611,6637165,0
210611,6637190,0
210611,6637215,0
210611,6637240,0
210611,6637265,0
210611,6637290,0
210611,6637315,0
210611,6637340,0
210611,6637365,0
210611,6637390,0
210611,6637415,0
210611,6637440,0
210611,6637465,0
210611,6637490,0
210611,6637515,0
210611,6637540,0
210611,6637565,0
210611,6637590,0
210611,6637615,0
210611,6637640,0
210611,6637665,0
210611,6637690,0
210611,6637715,0
210611,6637740,0
210611,6637765,0
210611,6637790,0
210611,6637815,0
210611,6637840,0
210611,6637865,0
210611,6637890,0
210611,6637915,0
210611,6637940,0
210611,6637965,0
210611,6637990,0
210611,6638015,0
210611,6638040,0
210611,6638065,0
210611,6638090,0
210611,6638115,0
210611,6638140,0
210611,6638165,0
210611,6638190,0
210611,6638215,0
210611,6638240,0
210611,6638265,0
210611,6638290,0
210611,6638315,0
210611,6638340,0
210611,6638365,0
210611,6638390,0
210611,6638415,0
210611,6638440,0
210611,6638465,0
210611,6638490,0
210611,6638515,0
210611,6638540,0
210611,6638565,0
210611,6638590,0
210611,6638615,0
210611,6638640,0
210611,6638665,0
210611,6638690,0
210611,6638715,0
210611,6638740,0
210611,6638765,0
210611,6638790,0
210611,6638815,0
210611,6638840,0
210611,6638865,0
210611,6638890,0
210611,6638915,0
210611,6638940,0
210611,6638965,0
210611,6638990,0
210611,6639015,0
210611,6639040,0
210611,6639065,0
210611,6639090,0
210611,6639115,0
210611,6639140,0
210611,6639165,0
210611,6639190,0
210611,6639215,0
210611,6639240,0
210611,6639265,0
210611,6639290,0
210611,6639315,0
210611,6639340,0
210611,6639365,0
210611,6639390,0
210611,6639415,0
210611,6639440,0
210611,6639465,0
210611,6639490,0
210611,6639515,0
210611,6639540,0
210611,6639565,0
210611,6639590,0
210611,6639615,0
210611,6639640,0
210611,6639665,0
210611,6639690,0
210611,6639715,0
210611,6639740,0
210611,6639765,0
210611,6639790,0
210611,6639815,0
210611,6639840,0
210611,6639865,0
210611,6639890,0
210611,6639915,0
210611,6639940,0
210611,6639965,0
210611,6639990,0
210611,6640015,0
210611,6640040,0
210611,6640065,0
210611,6640090,0
210611,6640115,0
210611,6640140,0
210611,6640165,0
210611,6640190,0
210611,6640215,0
210611,6640240,0
210611,6640265,0
210611,6640290,0
210611,6640315,0
210611,6640340,0
210611,6640365,0
210611,6640390,0
210611,6640415,0
210611,6640440,0
210611,6640465,0
210611,6640490,0
210611,6640515,0
210611,6640540,0
210611,6640565,0
210611,6640590,0
210611,6640615,0
210611,6640640,0
210611,6640665,0
210611,6640690,0
210611,6640715,0
210611,6640740,0
210611,6640765,0
210611,6640790,0
210611,6640815,0
210611,6640840,0
210611,6640865,0
210611,6640890,0
210611,6640915,0
210611,6640940,0
210611,6640965,0
210611,6640990,0
210611,6641015,0
210611,6641040,0
210611,6641065,0
210611,6641090,0
210611,6641115,0
210611,6641140,0
210611,6641165,0
210611,6641190,0
210611,6641215,0
210611,6641240,0
210611,6641265,0
210611,6641290,0
210611,6641315,0
210611,6641340,0
210611,6641365,0
210611,6641390,0
210611,6641415,0
210611,6641440,0
210611,6641465,0
210611,6641490,0
210611,6641515,0
210611,6641540,0
210611,6641565,0
210611,6641590,0
210611,6641615,0
210611,6641640,0
210611,6641665,0
210611,6641690,0
210611,6641715,0
210611,6641740,0
210611,6641765,0
210611,6641790,0
210611,6641815,0
210611,6641840,0
210611,6641865,0
210611,6641890,0
210611,6641915,0
210611,6641940,0
210611,6641965,0
210611,6641990,0
210611,6642015,0
210611,6642040,0
210611,6642065,0
210611,6642090,1
210611,6642115,1
210611,6642140,1
210611,6642165,1
210611,6642190,1
210611,6642215,1
210611,6642240,1
210611,6642265,1
210611,6642290,1
210611,6642315,1
210611,6642340,1
210611,6642365,1
210611,6642390,1
210611,6642415,1
210611,6642440,1
210611,6642465,1
210611,6642490,1
210611,6642515,1
210611,6642540,1
210611,6642565,1
210611,6642590,1
210611,6642615,1
210611,6642640,1
210611,6642665,1
210611,6642690,1
210611,6642715,1
210611,6642740,1
210611,6642765,1
210611,6642790,1
210611,6642815,1
210611,6642840,1
210611,6642865,1
210611,6642890,1
210611,6642915,1
210611,6642940,1
210611,6642965,1
210611,6642990,0
210611,6643015,0
210611,6643040,0
210611,6643065,0
210611,6643090,0
210611,6643115,0
210611,6643140,0
210611,6643165,0
210611,6643190,0
210611,6643215,0
210611,6643240,0
210611,6643265,0
210611,6643290,0
210611,6643315,1
210611,6643340,1
210611,6643365,1
210611,6643390,1
210611,6643415,1
210611,6643440,1
210611,6643465,1
210611,6643490,1
210611,6643515,1
210611,6643540,1
210611,6643565,1
210611,6643590,1
210611,6643615,1
210611,6643640,1
210611,6643665,1
210611,6643690,1
210611,6643715,1
210611,6643740,1
210611,6643765,1
210611,6643790,1
210611,6643815,1
210611,6643840,1
210611,6643865,1
210611,6643890,1
210611,6643915,1
210611,6643940,1
210611,6643965,1
210611,6643990,1
210611,6644015,1
210611,6644040,1
210611,6644065,1
210611,6644090,1
210611,6644115,1
210611,6644140,1
210611,6644165,1
210611,6644190,1
210611,6644215,1
210611,6644240,1
210611,6644265,1
210611,6644290,1
210611,6644315,1
210611,6644340,1
210611,6644365,1
210611,6644390,1
210611,6644415,1
210611,6644440,1
210611,6644465,1
210611,6644490,1
210611,6644515,1
210611,6644540,1
210611,6644565,1
210611,6644590,1
210611,6644615,1
210611,6644640,1
210611,6644665,1
210611,6644690,1
210611,6644715,1
210611,6644740,1
210611,6644765,1
210611,6644790,1
210611,6644815,1
210611,6644840,1
210611,6644865,1
210611,6644890,1
210611,6644915,1
210611,6644940,1
210611,6644965,1
210611,6644990,1
210611,6645015,1
210611,6645040,1
210611,6645065,1
210611,6645090,1
210611,6645115,1
210611,6645140,1
210611,6645165,1
210611,6645190,1
210611,6645215,1
210611,6645240,1
210611,6645265,1
210611,6645290,1
210611,6645315,1
210611,6645340,1
210611,6645365,1
210611,6645390,1
210611,6645415,1
210611,6645440,1
210611,6645465,1
210611,6645490,1
210611,6645515,1
210611,6645540,1
210611,6645565,1
210611,6645590,1
210611,6645615,1
210611,6645640,1
210611,6645665,1
210636,6636490,0
210636,6636515,0
210636,6636540,0
210636,6636565,0
210636,6636590,0
210636,6636615,0
210636,6636640,0
210636,6636665,0
210636,6636690,0
210636,6636715,0
210636,6636740,0
210636,6636765,0
210636,6636790,0
210636,6636815,0
210636,6636840,0
210636,6636865,0
210636,6636890,0
210636,6636915,0
210636,6636940,0
210636,6636965,0
210636,6636990,0
210636,6637015,0
210636,6637040,0
210636,6637065,0
210636,6637090,0
210636,6637115,0
210636,6637140,0
210636,6637165,0
210636,6637190,0
210636,6637215,0
210636,6637240,0
210636,6637265,0
210636,6637290,0
210636,6637315,0
210636,6637340,0
210636,6637365,0
210636,6637390,0
210636,6637415,0
210636,6637440,0
210636,6637465,0
210636,6637490,0
210636,6637515,0
210636,6637540,0
210636,6637565,0
210636,6637590,0
210636,6637615,0
210636,6637640,0
210636,6637665,0
210636,6637690,0
210636,6637715,0
210636,6637740,0
210636,6637765,0
210636,6637790,0
210636,6637815,0
210636,6637840,0
210636,6637865,0
210636,6637890,0
210636,6637915,0
210636,6637940,0
210636,6637965,0
210636,6637990,0
210636,6638015,0
210636,6638040,0
210636,6638065,0
210636,6638090,0
210636,6638115,0
210636,6638140,0
210636,6638165,0
210636,6638190,0
210636,6638215,0
210636,6638240,0
210636,6638265,0
210636,6638290,0
210636,6638315,0
210636,6638340,0
210636,6638365,0
210636,6638390,0
210636,6638415,0
210636,6638440,0
210636,6638465,0
210636,6638490,0
210636,6638515,0
210636,6638540,0
210636,6638565,0
210636,6638590,0
210636,6638615,0
210636,6638640,0
210636,6638665,0
210636,6638690,0
210636,6638715,0
210636,6638740,0
210636,6638765,0
210636,6638790,0
210636,6638815,0
210636,6638840,0
210636,6638865,0
210636,6638890,0
210636,6638915,0
210636,6638940,0
210636,6638965,0
210636,6638990,0
210636,6639015,0
210636,6639040,0
210636,6639065,0
210636,6639090,0
210636,6639115,0
210636,6639140,0
210636,6639165,0
210636,6639190,0
210636,6639215,0
210636,6639240,0
210636,6639265,0
210636,6639290,0
210636,6639315,0
210636,6639340,0
210636,6639365,0
210636,6639390,0
210636,6639415,0
210636,6639440,0
210636,6639465,0
210636,6639490,0
210636,6639515,0
210636,6639540,0
210636,6639565,0
210636,6639590,0
210636,6639615,0
210636,6639640,0
210636,6639665,0
210636,6639690,0
210636,6639715,0
210636,6639740,0
210636,6639765,0
210636,6639790,0
210636,6639815,0
210636,6639840,0
210636,6639865,0
210636,6639890,0
210636,6639915,0
210636,6639940,0
210636,6639965,0
210636,6639990,0
210636,6640015,0
210636,6640040,0
210636,6640065,0
210636,6640090,0
210636,6640115,0
210636,6640140,0
210636,6640165,0
210636,6640190,0
210636,6640215,0
210636,6640240,0
210636,6640265,0
210636,6640290,0
210636,6640315,0
210636,6640340,0
210636,6640365,0
210636,6640390,0
210636,6640415,0
210636,6640440,0
210636,6640465,0
210636,6640490,0
210636,6640515,0
210636,6640540,0
210636,6640565,0
210636,6640590,0
210636,6640615,0
210636,6640640,0
210636,6640665,0
210636,6640690,0
210636,6640715,0
210636,6640740,0
210636,6640765,0
210636,6640790,0
210636,6640815,0
210636,6640840,0
210636,6640865,0
210636,6640890,0
210636,6640915,0
210636,6640940,0
210636,6640965,0
210636,6640990,0
210636,6641015,0
210636,6641040,0
210636,6641065,0
210636,6641090,0
210636,6641115,0
210636,6641140,0
210636,6641165,0
210636,6641190,0
210636,6641215,0
210636,6641240,0
210636,6641265,0
210636,6641290,0
210636,6641315,0
210636,6641340,0
210636,6641365,0
210636,6641390,0
210636,6641415,0
210636,6641440,0
210636,6641465,0
210636,6641490,0
210636,6641515,0
210636,6641540,0
210636,6641565,0
210636,6641590,0
210636,6641615,0
210636,6641640,0
210636,6641665,0
210636,6641690,0
210636,6641715,0
210636,6641740,0
210636,6641765,0
210636,6641790,0
210636,6641815,0
210636,6641840,0
210636,6641865,0
210636,6641890,0
210636,6641915,0
210636,6641940,0
210636,6641965,0
210636,6641990,0
210636,6642015,0
210636,6642040,0
210636,6642065,0
210636,6642090,0
210636,6642115,1
210636,6642140,1
210636,6642165,1
210636,6642190,1
210636,6642215,1
210636,6642240,1
210636,6642265,1
210636,6642290,1
210636,6642315,1
210636,6642340,1
210636,6642365,1
210636,6642390,1
210636,6642415,1
210636,6642440,1
210636,6642465,1
210636,6642490,1
210636,6642515,1
210636,6642540,1
210636,6642565,1
210636,6642590,1
210636,6642615,1
210636,6642640,1
210636,6642665,1
210636,6642690,1
210636,6642715,1
210636,6642740,1
210636,6642765,1
210636,6642790,1
210636,6642815,1
210636,6642840,1
210636,6642865,1
210636,6642890,1
210636,6642915,1
210636,6642940,1
210636,6642965,1
210636,6642990,1
210636,6643015,1
210636,6643040,1
210636,6643065,1
210636,6643090,0
210636,6643115,0
210636,6643140,0
210636,6643165,0
210636,6643190,0
210636,6643215,0
210636,6643240,0
210636,6643265,0
210636,6643290,0
210636,6643315,0
210636,6643340,1
210636,6643365,1
210636,6643390,1
210636,6643415,1
210636,6643440,1
210636,6643465,1
210636,6643490,1
210636,6643515,1
210636,6643540,1
210636,6643565,1
210636,6643590,1
210636,6643615,1
210636,6643640,1
210636,6643665,1
210636,6643690,1
210636,6643715,1
210636,6643740,1
210636,6643765,1
210636,6643790,1
210636,6643815,1
210636,6643840,1
210636,6643865,1
210636,6643890,1
210636,6643915,1
210636,6643940,1
210636,6643965,1
210636,6643990,1
210636,6644015,1
210636,6644040,1
210636,6644065,1
210636,6644090,1
210636,6644115,1
210636,6644140,1
210636,6644165,1
210636,6644190,1
210636,6644215,1
210636,6644240,1
210636,6644265,1
210636,6644290,1
210636,6644315,1
210636,6644340,1
210636,6644365,1
210636,6644390,1
210636,6644415,1
210636,6644440,1
210636,6644465,1
210636,6644490,1
210636,6644515,1
210636,6644540,1
210636,6644565,1
210636,6644590,1
210636,6644615,1
210636,6644640,1
210636,6644665,1
210636,6644690,1
210636,6644715,1
210636,6644740,1
210636,6644765,1
210636,6644790,1
210636,6644815,1
210636,6644840,1
210636,6644865,1
210636,6644890,1
210636,6644915,1
210636,6644940,1
210636,6644965,1
210636,6644990,1
210636,6645015,1
210636,6645040,1
210636,6645065,1
210636,6645090,1
210636,6645115,1
210636,6645140,1
210636,6645165,1
210636,6645190,1
210636,6645215,1
210636,6645240,1
210636,6645265,1
210636,6645290,1
210636,6645315,1
210636,6645340,1
210636,6645365,1
210636,6645390,1
210636,6645415,1
210636,6645440,1
210636,6645465,1
210636,6645490,1
210636,6645515,1
210636,6645540,1
210636,6645565,1
210636,6645590,1
210636,6645615,1
210636,6645640,1
210636,6645665,1
210661,6636490,0
210661,6636515,0
210661,6636540,0
210661,6636565,0
210661,6636590,0
210661,6636615,0
210661,6636640,0
210661,6636665,0
210661,6636690,0
210661,6636715,0
210661,6636740,0
210661,6636765,0
210661,6636790,0
210661,6636815,0
210661,6636840,0
210661,6636865,0
210661,6636890,0
210661,6636915,0
